0.4745,0.42062,0.3443,0.33988,0.28714,0.39741,0.33379,0.41012,0.35874,0.29446,0.31829,0.22701,0.53904,0.58047,0.70467,0.65724,0.70721,0.75199,0.73346,0.76704,0.59488,0.48893,0.4585,0.51629,0.64336,0.53749,0.47714,0.50209,0.68689,0.75945,0.73453,0.7682,0.75869,0.64719,0.71442,0.72806,0.54799,0.31215,0.38825,0.49312,0.49604,0.50503,0.53103,0.46155,0.47108,0.42604,0.42455,0.4362,0.45868,0.52714
0.50701,0.46353,0.36143,0.32386,0.34563,0.33833,0.31724,0.30448,0.34767,0.2833,0.28022,0.15025,0.5071,0.60478,0.64632,0.70769,0.68346,0.7536,0.72371,0.7616,0.57521,0.45911,0.45542,0.53163,0.65668,0.5257,0.47346,0.50632,0.69651,0.75774,0.72124,0.78466,0.72287,0.64188,0.72108,0.71313,0.49386,0.34221,0.42421,0.41743,0.48076,0.49789,0.49146,0.49451,0.41715,0.40519,0.39275,0.40118,0.37713,0.43642
0.56506,0.53861,0.51436,0.45854,0.39793,0.35116,0.30504,0.30179,0.30959,0.26781,0.25872,0.14971,0.38644,0.6638,0.61396,0.72617,0.68545,0.73446,0.71652,0.75315,0.58429,0.44317,0.45131,0.53002,0.66832,0.55876,0.47154,0.5127,0.70902,0.73314,0.7354,0.7706,0.66777,0.70484,0.71995,0.66808,0.47449,0.34998,0.40259,0.43206,0.44194,0.43309,0.42353,0.41527,0.40887,0.44765,0.38581,0.39985,0.3586,0.44005
0.65484,0.58032,0.56066,0.52562,0.49081,0.45573,0.37204,0.27674,0.22834,0.27696,0.30167,0.1774,0.25549,0.66792,0.59851,0.72399,0.69873,0.71135,0.70023,0.7247,0.62949,0.45189,0.45415,0.53053,0.69478,0.61587,0.46661,0.54333,0.73212,0.72534,0.75031,0.7391,0.66622,0.75356,0.69635,0.63857,0.4025,0.31657,0.41046,0.46313,0.45181,0.42781,0.38585,0.42203,0.40479,0.43855,0.40177,0.36497,0.34214,0.40759
0.63944,0.60539,0.59684,0.60902,0.5966,0.54118,0.31105,0.21729,0.23968,0.23388,0.23953,0.17229,0.21793,0.6016,0.62279,0.69869,0.72543,0.70911,0.73916,0.71266,0.69721,0.48125,0.45725,0.52011,0.60774,0.55272,0.46168,0.60817,0.74598,0.71021,0.7582,0.68768,0.74013,0.7476,0.69132,0.59657,0.31001,0.29731,0.36141,0.39614,0.40775,0.41267,0.42576,0.39467,0.40797,0.40672,0.41681,0.36262,0.32192,0.4055
0.63175,0.6431,0.63132,0.59621,0.48791,0.34358,0.29353,0.23115,0.2368,0.22261,0.2251,0.19529,0.18236,0.50258,0.66109,0.67898,0.75634,0.66474,0.74731,0.7135,0.72913,0.51745,0.43764,0.4739,0.56535,0.5048,0.45253,0.68093,0.73805,0.71326,0.75755,0.66926,0.77476,0.72895,0.66169,0.52244,0.26361,0.28619,0.37144,0.39434,0.40155,0.39569,0.40478,0.38965,0.37967,0.36941,0.38176,0.38547,0.33398,0.39933
0.68511,0.65007,0.61615,0.55863,0.5263,0.434,0.27177,0.22162,0.19763,0.1797,0.21333,0.18579,0.15241,0.4393,0.6657,0.62853,0.72344,0.66209,0.70397,0.69116,0.72172,0.53976,0.43103,0.47781,0.53586,0.47025,0.47408,0.6966,0.68523,0.71163,0.70888,0.65329,0.74249,0.66911,0.64918,0.43817,0.22958,0.31639,0.33486,0.41125,0.44332,0.37965,0.3902,0.39807,0.37562,0.40779,0.37044,0.37148,0.36036,0.4185
0.66674,0.62553,0.61736,0.58272,0.50139,0.44203,0.35341,0.26062,0.18705,0.1776,0.23585,0.27433,0.23431,0.32415,0.60083,0.63804,0.67562,0.62164,0.73135,0.70537,0.68534,0.52715,0.42968,0.49113,0.55913,0.48032,0.49747,0.71952,0.62439,0.72713,0.6231,0.6523,0.69898,0.59837,0.63492,0.36415,0.29795,0.31043,0.34602,0.4127,0.42375,0.3556,0.32325,0.41364,0.40882,0.41568,0.40015,0.33736,0.34449,0.43133
0.68347,0.63103,0.61376,0.51132,0.5008,0.50107,0.37001,0.22684,0.24881,0.25024,0.32002,0.26167,0.25334,0.28129,0.50041,0.59176,0.58818,0.58157,0.62665,0.6948,0.62617,0.49252,0.44038,0.51422,0.55373,0.50229,0.50389,0.68465,0.60337,0.71761,0.53746,0.64961,0.6202,0.57871,0.53452,0.39983,0.34131,0.28925,0.31239,0.34539,0.38223,0.41682,0.40704,0.36675,0.38695,0.4112,0.41667,0.3587,0.32057,0.41978
0.70812,0.64319,0.56083,0.53404,0.53687,0.48878,0.27297,0.22226,0.22508,0.20501,0.28789,0.27589,0.24799,0.26599,0.44017,0.57156,0.49056,0.56672,0.56,0.71315,0.59796,0.46558,0.46413,0.5176,0.53087,0.4964,0.49845,0.6049,0.60554,0.68228,0.47102,0.59569,0.57741,0.52871,0.46078,0.46406,0.36316,0.34906,0.32602,0.36809,0.35265,0.36654,0.36569,0.39452,0.39674,0.40467,0.3962,0.39531,0.35354,0.45422
0.71695,0.66164,0.63018,0.65872,0.60501,0.46585,0.25937,0.2693,0.30454,0.25616,0.40074,0.40866,0.28029,0.31523,0.44862,0.48282,0.45188,0.55214,0.5615,0.68861,0.53013,0.46374,0.47397,0.5275,0.52284,0.49982,0.49732,0.55155,0.70236,0.57667,0.56174,0.60172,0.52765,0.46838,0.45957,0.43492,0.39342,0.34555,0.37617,0.37544,0.374,0.35783,0.3439,0.34984,0.3953,0.38305,0.3768,0.39791,0.39833,0.47351
0.74111,0.69803,0.71226,0.6996,0.61867,0.47136,0.38439,0.32275,0.43596,0.5301,0.55534,0.45563,0.30989,0.37902,0.38645,0.41884,0.4267,0.53554,0.57819,0.51178,0.47765,0.47425,0.48593,0.53024,0.5232,0.51253,0.49137,0.51133,0.63918,0.58366,0.59807,0.49965,0.47192,0.44756,0.43706,0.45474,0.42783,0.34118,0.33367,0.41909,0.45907,0.41295,0.35415,0.34911,0.35488,0.38568,0.37347,0.40353,0.40094,0.49178
0.73867,0.71354,0.73274,0.74253,0.61393,0.46868,0.39606,0.30425,0.58252,0.67192,0.64305,0.52912,0.31186,0.35448,0.39127,0.41869,0.47404,0.52867,0.53054,0.49675,0.47285,0.49415,0.50713,0.53094,0.51895,0.50398,0.48167,0.49947,0.50678,0.53185,0.54831,0.52367,0.49439,0.45937,0.44355,0.41356,0.43592,0.45989,0.47663,0.49003,0.47945,0.50294,0.44754,0.37632,0.36537,0.34441,0.35259,0.41389,0.43018,0.50369
0.72972,0.69999,0.75085,0.71765,0.6009,0.4856,0.38238,0.4359,0.60114,0.62636,0.65712,0.60371,0.3286,0.37672,0.41249,0.4106,0.47375,0.4747,0.48473,0.56109,0.58394,0.53595,0.52813,0.54285,0.53006,0.53403,0.57277,0.61996,0.579,0.55166,0.52349,0.50038,0.5067,0.49726,0.4693,0.46908,0.46759,0.40797,0.45163,0.48809,0.47522,0.46195,0.46404,0.48038,0.38573,0.35522,0.38678,0.42873,0.4615,0.5134
0.72406,0.70648,0.72259,0.72086,0.61662,0.46281,0.41277,0.43519,0.5904,0.62887,0.69246,0.62791,0.41913,0.36423,0.39033,0.44089,0.47033,0.4949,0.41775,0.33879,0.52669,0.58804,0.60128,0.6014,0.60794,0.61344,0.52659,0.40477,0.43,0.51545,0.53893,0.48618,0.47751,0.51223,0.47173,0.43065,0.46724,0.50115,0.46714,0.50459,0.5228,0.4874,0.42714,0.42824,0.43252,0.42281,0.43741,0.44637,0.49419,0.56189
0.72573,0.71707,0.71168,0.70379,0.64924,0.49741,0.37577,0.47438,0.57708,0.66313,0.65333,0.64853,0.50877,0.32187,0.36462,0.44198,0.46836,0.50642,0.54025,0.50559,0.37797,0.51598,0.54511,0.59405,0.57744,0.5165,0.41614,0.50919,0.54724,0.52242,0.49781,0.48165,0.454,0.49468,0.45093,0.43454,0.43962,0.44225,0.47296,0.52976,0.55123,0.56159,0.52726,0.46098,0.3964,0.41737,0.4574,0.46202,0.50775,0.58966
0.748,0.71374,0.68869,0.66867,0.63232,0.50581,0.3968,0.49991,0.56972,0.58131,0.62701,0.63035,0.57621,0.48655,0.34194,0.41629,0.47758,0.51507,0.54907,0.54343,0.48441,0.45895,0.53757,0.54605,0.53839,0.48756,0.52699,0.50569,0.48923,0.48636,0.48852,0.47583,0.45966,0.44065,0.42251,0.45969,0.38848,0.40898,0.47555,0.56986,0.59996,0.57555,0.56774,0.52275,0.45766,0.45413,0.47845,0.49142,0.50415,0.60875
0.7263,0.68766,0.69207,0.67087,0.63939,0.55563,0.45966,0.53523,0.5073,0.58173,0.68685,0.6661,0.62648,0.53472,0.41237,0.455,0.47303,0.49582,0.48536,0.48373,0.5051,0.48727,0.53797,0.57069,0.49826,0.52178,0.52754,0.51313,0.50405,0.48644,0.46829,0.49147,0.44582,0.41594,0.39522,0.41938,0.5011,0.51093,0.54601,0.58778,0.62863,0.65208,0.63747,0.56282,0.47357,0.43578,0.47988,0.53505,0.55147,0.60813
0.71481,0.68541,0.71279,0.66866,0.62928,0.54384,0.51773,0.52838,0.56234,0.64504,0.61113,0.60747,0.60196,0.67791,0.60214,0.46145,0.48382,0.49177,0.46055,0.46846,0.46803,0.45697,0.51066,0.50857,0.49134,0.50243,0.49994,0.50589,0.48671,0.46998,0.49105,0.47153,0.46918,0.41462,0.46914,0.51085,0.62454,0.54206,0.43275,0.62842,0.65321,0.6474,0.64648,0.54364,0.45805,0.42736,0.48513,0.51861,0.54806,0.62333
0.73085,0.6912,0.69825,0.65242,0.62388,0.59649,0.57314,0.54926,0.54282,0.52825,0.59941,0.64088,0.60839,0.65428,0.71927,0.62152,0.57334,0.50101,0.47072,0.46628,0.4608,0.45267,0.49615,0.4825,0.47473,0.45757,0.46932,0.47821,0.49077,0.47026,0.47578,0.46784,0.52653,0.54983,0.538,0.60769,0.52748,0.60682,0.55389,0.65833,0.65623,0.66186,0.63452,0.5952,0.48932,0.43048,0.46501,0.52745,0.52487,0.61994
0.72436,0.6909,0.68111,0.64683,0.63543,0.62898,0.57163,0.53899,0.47896,0.50474,0.6284,0.65015,0.64871,0.58527,0.6195,0.72174,0.6735,0.59861,0.51426,0.4625,0.4739,0.49255,0.50418,0.50113,0.49428,0.4724,0.47893,0.48823,0.51027,0.50379,0.52666,0.50491,0.64063,0.66355,0.6672,0.49502,0.49388,0.534,0.64014,0.63075,0.61216,0.61117,0.60717,0.54616,0.53607,0.46237,0.46608,0.52794,0.51392,0.59886
0.71531,0.68127,0.65793,0.61049,0.65861,0.58114,0.56399,0.52532,0.50645,0.53748,0.6145,0.62812,0.626,0.61904,0.59629,0.66529,0.71336,0.71625,0.66228,0.58031,0.58617,0.5872,0.59283,0.53641,0.54655,0.53939,0.51551,0.52584,0.55132,0.60051,0.6486,0.68507,0.68509,0.61915,0.60995,0.47751,0.49,0.59438,0.57005,0.60402,0.61211,0.57443,0.57233,0.49336,0.46397,0.46814,0.48506,0.52068,0.51125,0.57244
0.68349,0.63965,0.62747,0.61319,0.64412,0.59129,0.58093,0.56753,0.54093,0.52125,0.53164,0.58287,0.62031,0.62691,0.6819,0.62961,0.55622,0.6681,0.65861,0.64936,0.64765,0.62964,0.64967,0.66898,0.67964,0.68077,0.62356,0.61272,0.65068,0.6769,0.69135,0.68047,0.61943,0.51965,0.51509,0.52081,0.5037,0.58194,0.57416,0.62572,0.58771,0.55933,0.52301,0.48525,0.44611,0.45512,0.49372,0.49789,0.51083,0.56317
0.6621,0.62511,0.6121,0.61317,0.61255,0.57035,0.60074,0.56848,0.519,0.47499,0.53884,0.51895,0.58435,0.66086,0.70814,0.65991,0.64716,0.62684,0.6505,0.60401,0.55804,0.52333,0.54993,0.5732,0.63899,0.60042,0.5955,0.60127,0.60223,0.56653,0.5909,0.58798,0.48798,0.5249,0.46456,0.533,0.54659,0.61992,0.60551,0.62033,0.57592,0.54433,0.49395,0.4367,0.44035,0.44526,0.4774,0.47932,0.49918,0.52782
0.65202,0.6001,0.59221,0.61168,0.61405,0.61599,0.59047,0.56777,0.53106,0.47066,0.46666,0.45518,0.53962,0.65016,0.70054,0.72941,0.71855,0.68089,0.6138,0.58902,0.50062,0.47446,0.48797,0.49965,0.55807,0.50413,0.55328,0.58576,0.51816,0.47926,0.58357,0.56856,0.45974,0.52877,0.55357,0.55272,0.57544,0.54839,0.57766,0.53925,0.49897,0.46033,0.47055,0.42533,0.43162,0.44285,0.48768,0.4837,0.45765,0.54637
0.62724,0.55326,0.57696,0.62037,0.62132,0.61062,0.59725,0.56109,0.52556,0.47478,0.4306,0.42285,0.45422,0.60449,0.67891,0.71757,0.72477,0.73387,0.68885,0.65072,0.59272,0.52562,0.52752,0.5296,0.52097,0.51519,0.55569,0.57767,0.52805,0.55032,0.54801,0.58619,0.53879,0.62712,0.66729,0.6033,0.61996,0.54786,0.47732,0.50323,0.47994,0.44611,0.42648,0.40795,0.40202,0.47846,0.44029,0.43389,0.41287,0.46751
0.60134,0.53027,0.56937,0.58475,0.58762,0.59168,0.55931,0.52805,0.52482,0.45525,0.42842,0.41029,0.38233,0.49525,0.60062,0.70459,0.72233,0.73491,0.74231,0.71371,0.70223,0.67304,0.66839,0.65258,0.61504,0.64356,0.65286,0.64612,0.68534,0.6781,0.64191,0.67675,0.69944,0.71387,0.70812,0.61731,0.56153,0.51864,0.46123,0.40492,0.41652,0.40607,0.37189,0.38339,0.36991,0.47593,0.39188,0.37988,0.3462,0.39327
0.59461,0.55578,0.56797,0.57656,0.58928,0.6293,0.56377,0.56088,0.53554,0.4978,0.47813,0.43911,0.47332,0.47735,0.5729,0.67591,0.69879,0.7126,0.71107,0.71846,0.72085,0.70332,0.70337,0.67078,0.69199,0.68927,0.68434,0.70122,0.70224,0.70408,0.7,0.70401,0.69225,0.69824,0.67349,0.60126,0.54894,0.49233,0.46079,0.39771,0.38052,0.40127,0.41208,0.42123,0.43457,0.46531,0.4463,0.39414,0.39335,0.47838
